category,product_type,schemes,scheme_count,missing_schemes,unusual_schemes,min_fee,max_fee,spread,source_file,valid_from,flags
Аптека / Массажное оборудование / Массажные коврики и валики,Массажные коврики и валики,"DBS=55%, EXPRESS=48%, FBS=55%, FBY=48%",4,,,48.0,55.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Детские товары / Детский спорт / Активный отдых / Детские мячи и прыгуны / Мячи детские / Мячи детские спортивные,Мячи детские спортивные,"DBS=55%, EXPRESS=48%, FBS=55%, FBY=48%",4,,,48.0,55.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Детские товары / Детский спорт / Активный отдых / Спортивные игры и игрушки / Наборы для подвижных игр,Наборы для подвижных игр,"DBS=55%, EXPRESS=48%, FBS=55%, FBY=48%",4,,,48.0,55.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Спорт и отдых / Тренажеры и фитнес / Спортивное питание / Шейкеры и бутылки / Наручные гидраторы,Наручные гидраторы,"DBS=55%, EXPRESS=48%, FBS=55%, FBY=48%",4,,,48.0,55.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Одежда, обувь и аксессуары / Обувь для взрослых",Обувь для взрослых,"DBS=55%, EXPRESS=48%, FBS=55%, FBY=48%",4,,,48.0,55.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Одежда, обувь и аксессуары / Одежда для взрослых",Одежда для взрослых,"DBS=55%, EXPRESS=48%, FBS=55%, FBY=48%",4,,,48.0,55.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Детские товары / Товары для мам и малышей / Подгузники и приучение к горшку / Пеленки, клеенки / Пелёнки многоразовые / Пелёнки многоразовые непромокаемые",Пелёнки многоразовые непромокаемые,"DBS=55%, EXPRESS=48%, FBS=55%, FBY=48%",4,,,48.0,55.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Детские товары / Хобби и творчество / Лепка / Кинетический песок / Песочницы для лепки,Песочницы для лепки,"DBS=55%, EXPRESS=48%, FBS=55%, FBY=48%",4,,,48.0,55.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Аптека / Товары для ухода за больными / Подгузники, пеленки, трусы","Подгузники, пеленки, трусы","DBS=55%, EXPRESS=48%, FBS=55%, FBY=48%",4,,,48.0,55.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Детские товары / Товары для мам и малышей / Подгузники и приучение к горшку / Влажные салфетки / Подогреватели влажных салфеток,Подогреватели влажных салфеток,"DBS=55%, EXPRESS=48%, FBS=55%, FBY=48%",4,,,48.0,55.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Товары для дома / Текстиль / Подушки,Подушки,"DBS=55%, EXPRESS=48%, FBS=55%, FBY=48%",4,,,48.0,55.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Товары для дома / Текстиль / Подушки / Подушки,Подушки,"DBS=55%, EXPRESS=48%, FBS=55%, FBY=48%",4,,,48.0,55.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Товары для дома / Текстиль / Декоративные подушки / Подушки декоративные,Подушки декоративные,"DBS=55%, EXPRESS=48%, FBS=55%, FBY=48%",4,,,48.0,55.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Детские товары / Товары для мам и малышей / Детская комната / Покрывала, подушки, одеяла / Подушки для новорождённых",Подушки для новорождённых,"DBS=55%, EXPRESS=48%, FBS=55%, FBY=48%",4,,,48.0,55.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Товары для дома / Текстиль / Декоративные подушки / Подушки-дакимакуры,Подушки-дакимакуры,"DBS=55%, EXPRESS=48%, FBS=55%, FBY=48%",4,,,48.0,55.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Детские товары / Товары для мам и малышей / Детская комната / Покрывала, подушки, одеяла","Покрывала, подушки, одеяла","DBS=55%, EXPRESS=48%, FBS=55%, FBY=48%",4,,,48.0,55.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Аптека / Массажное оборудование / Массажные коврики и валики / Пояса массажные акупунктурные,Пояса массажные акупунктурные,"DBS=55%, EXPRESS=48%, FBS=55%, FBY=48%",4,,,48.0,55.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Детские товары / Товары для мам и малышей / Прогулки и путешествия,Прогулки и путешествия,"DBS=55%, EXPRESS=48%, FBS=55%, FBY=48%",4,,,48.0,55.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Детские товары / Детский спорт / Активный отдых / Спортивные игры и игрушки / Сачки детские,Сачки детские,"DBS=55%, EXPRESS=48%, FBS=55%, FBY=48%",4,,,48.0,55.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Детские товары / Товары для мам и малышей / Прогулки и путешествия / Люльки и переноски / Спальные блоки для детской коляски,Спальные блоки для детской коляски,"DBS=55%, EXPRESS=48%, FBS=55%, FBY=48%",4,,,48.0,55.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Одежда, обувь и аксессуары / Обувь для взрослых / Спортивная обувь",Спортивная обувь,"DBS=55%, EXPRESS=48%, FBS=55%, FBY=48%",4,,,48.0,55.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Одежда, обувь и аксессуары / Обувь для детей / Спортивная обувь",Спортивная обувь,"DBS=55%, EXPRESS=48%, FBS=55%, FBY=48%",4,,,48.0,55.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Спорт и отдых / Тренажеры и фитнес / Спортивное питание,Спортивное питание,"DBS=55%, EXPRESS=48%, FBS=55%, FBY=48%",4,,,48.0,55.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Одежда, обувь и аксессуары / Сумки и аксессуары",Сумки и аксессуары,"DBS=55%, EXPRESS=48%, FBS=55%, FBY=48%",4,,,48.0,55.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Аптека / Товары для ухода за больными,Товары для ухода за больными,"DBS=55%, EXPRESS=48%, FBS=55%, FBY=48%",4,,,48.0,55.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Одежда, обувь и аксессуары / Одежда для взрослых / Тренировочная экипировка",Тренировочная экипировка,"DBS=55%, EXPRESS=48%, FBS=55%, FBY=48%",4,,,48.0,55.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Детские товары / Товары для мам и малышей / Товары для мам / Сборы в роддом / Трусы послеродовые,Трусы послеродовые,"DBS=55%, EXPRESS=48%, FBS=55%, FBY=48%",4,,,48.0,55.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Детские товары / Детский спорт / Активный отдых / Игровые домики и палатки / Туннели игровые,Туннели игровые,"DBS=55%, EXPRESS=48%, FBS=55%, FBY=48%",4,,,48.0,55.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Одежда, обувь и аксессуары / Одежда для взрослых / Утепленные комплекты и комбинезоны",Утепленные комплекты и комбинезоны,"DBS=55%, EXPRESS=48%, FBS=55%, FBY=48%",4,,,48.0,55.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Детские товары / Игрушки и игры / Игрушки-антистресс / Игрушки для фингерспорта / Фингерспорт,Фингерспорт,"DBS=55%, EXPRESS=48%, FBS=55%, FBY=48%",4,,,48.0,55.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Детские товары / Детский спорт / Летний спорт / Фрисби,Фрисби,"DBS=55%, EXPRESS=48%, FBS=55%, FBY=48%",4,,,48.0,55.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Детские товары / Детский спорт / Летний спорт / Фрисби / Фрисби,Фрисби,"DBS=55%, EXPRESS=48%, FBS=55%, FBY=48%",4,,,48.0,55.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Одежда, обувь и аксессуары / Обувь для детей / Спортивная обувь / Футзалки детские",Футзалки детские,"DBS=55%, EXPRESS=48%, FBS=55%, FBY=48%",4,,,48.0,55.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Товары для дома / Хозяйственные товары,Хозяйственные товары,"DBS=55%, EXPRESS=48%, FBS=55%, FBY=48%",4,,,48.0,55.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Спорт и отдых / Тренажеры и фитнес / Спортивное питание / Шейкеры и бутылки,Шейкеры и бутылки,"DBS=55%, EXPRESS=48%, FBS=55%, FBY=48%",4,,,48.0,55.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Детские товары / Детский спорт / Детский транспорт / Электромобили,Электромобили,"DBS=55%, EXPRESS=48%, FBS=55%, FBY=48%",4,,,48.0,55.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Детские товары / Детский спорт / Детский транспорт / Электромобили / Электромобили детские,Электромобили детские,"DBS=55%, EXPRESS=48%, FBS=55%, FBY=48%",4,,,48.0,55.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Аптека / Товары для ухода за больными / Уход за людьми с ограниченными возможностями / Приспособления самообслуживания для людей с ОВЗ / Адаптивная посуда и столовые приборы,Адаптивная посуда и столовые приборы,"DBS=54.5%, EXPRESS=47.5%, FBS=54.5%, FBY=47.5%",4,,,47.5,54.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Аптека / Товары для ухода за больными / Уход за людьми с ограниченными возможностями / Приспособления самообслуживания для людей с ОВЗ / Аксессуары адаптивные,Аксессуары адаптивные,"DBS=54.5%, EXPRESS=47.5%, FBS=54.5%, FBY=47.5%",4,,,47.5,54.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
